,{}
2023-12-21 08:37:25,98.78587196467993
2023-12-21 08:38:25,97.81512605042016
2023-12-21 08:39:25,96.65369649805449
2023-12-21 08:40:25,98.7150243307274
2023-12-21 08:41:25,98.34343434343434
2023-12-21 08:42:25,97.92605951307483
2023-12-21 08:43:25,98.51174221736755
2023-12-21 08:44:25,98.8340807174888
2023-12-21 08:45:25,98.26197053406996
2023-12-21 08:46:25,98.46432659290348
2023-12-21 08:47:25,98.30452127659574
2023-12-21 08:48:25,97.30870712401055
2023-12-21 08:49:25,98.67384997927891
2023-12-21 08:50:25,99.30414612931283
2023-12-21 08:51:25,100.0
2023-12-21 08:52:25,100.0
2023-12-21 08:53:25,99.99999999999999
2023-12-21 08:54:25,100.00000000000001
2023-12-21 08:55:25,100.0
2023-12-21 08:56:25,100.0
2023-12-21 08:57:25,98.70466321243522
2023-12-21 08:58:25,97.78924097273396
2023-12-21 08:59:25,99.78386167146974
2023-12-21 09:00:25,99.86754966887415
2023-12-21 09:01:25,98.84088514225502
2023-12-21 09:02:25,100.0
2023-12-21 09:03:25,100.0
2023-12-21 09:04:25,100.0
2023-12-21 09:05:25,100.0
