,{}
2023-12-21 08:37:25,1.214128035320088
2023-12-21 08:38:25,2.1848739495798326
2023-12-21 08:39:25,3.3463035019455254
2023-12-21 08:40:25,1.2849756692725964
2023-12-21 08:41:25,1.6565656565656561
2023-12-21 08:42:25,2.073940486925158
2023-12-21 08:43:25,1.4882577826324406
2023-12-21 08:44:25,1.1659192825112108
2023-12-21 08:45:25,1.7380294659300182
2023-12-21 08:46:25,1.5356734070965288
2023-12-21 08:47:25,1.6954787234042548
2023-12-21 08:48:25,2.691292875989445
2023-12-21 08:49:25,1.3261500207210941
2023-12-21 08:50:25,0.6958538706871555
2023-12-21 08:51:25,0.0
2023-12-21 08:52:25,0.0
2023-12-21 08:53:25,0.0
2023-12-21 08:54:25,0.0
2023-12-21 08:55:25,0.0
2023-12-21 08:56:25,0.0
2023-12-21 08:57:25,1.2953367875647661
2023-12-21 08:58:25,2.2107590272660285
2023-12-21 08:59:25,0.2161383285302594
2023-12-21 09:00:25,0.08830022075055179
2023-12-21 09:01:25,1.1591148577449943
2023-12-21 09:02:25,0.0
2023-12-21 09:03:25,0.0
2023-12-21 09:04:25,0.0
2023-12-21 09:05:25,0.0
