,"{name=""APIServiceRegistrationController""}","{name=""AvailableConditionController""}","{name=""DiscoveryController""}","{name=""DynamicCABundle-aggregator-proxy-cert""}","{name=""DynamicCABundle-client-ca-bundle""}","{name=""DynamicCABundle-request-header""}","{name=""DynamicCABundle-serving-cert""}","{name=""DynamicClientCertificate""}","{name=""DynamicServingCertificateController""}","{name=""admission_quota_controller""}","{name=""autoregister""}","{name=""cluster_authentication_trust_controller""}","{name=""crdEstablishing""}","{name=""crd_autoregistration_controller""}","{name=""crd_finalizer""}","{name=""crd_naming_condition_controller""}","{name=""crd_openapi_controller""}","{name=""crd_openapi_v3_controller""}","{name=""discovery-manager""}","{name=""kubernetes_api_approval_conformant_condition_controller""}","{name=""legacy_token_tracking_controller""}","{name=""non_structural_schema_condition_controller""}","{name=""open_api_aggregation_controller""}","{name=""open_api_v3_aggregation_controller""}","{name=""priority_and_fairness_config_queue""}"
2023-12-21 08:37:25,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,1.9777777777777776,3.0,0.0
2023-12-21 08:38:25,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,2.022222222222222,3.0,0.0
2023-12-21 08:39:25,0.0,0.7777777777777778,0.8222222222222222,0.0,0.0,0.0,0.0,0.04444444444444444,0.0,2.022222222222222,0.7555555555555554,0.02222222222222222,0.0,0.7555555555555554,0.0,0.5555555555555555,0.5555555555555555,0.5555555555555555,0.02222222222222222,0.5555555555555555,0.0,0.5555555555555555,2.022222222222222,2.933333333333333,0.0
2023-12-21 08:40:25,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.222222222222221,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,2.022222222222222,2.8666666666666667,0.0
2023-12-21 08:41:25,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9555555555555553,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,2.022222222222222,3.0,0.0
2023-12-21 08:42:25,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,1.9777777777777776,2.933333333333333,0.0
2023-12-21 08:43:25,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3777777777777778,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,2.022222222222222,3.0,0.0
2023-12-21 08:44:25,0.0,0.7333333333333333,0.6,0.0,0.0,0.0,0.0,0.04444444444444444,0.0,1.7333333333333334,0.7555555555555554,0.02222222222222222,0.0,0.7777777777777778,0.0,0.5555555555555555,0.5555555555555555,0.5555555555555555,0.02222222222222222,0.5555555555555555,0.0,0.5555555555555555,2.022222222222222,3.0,0.0
2023-12-21 08:45:25,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.933333333333333,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,1.9777777777777776,3.0,0.0
2023-12-21 08:46:25,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.044444444444443,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,1.9777777777777776,3.0,0.0
