,"{instance=""51.138.82.74:443"",job=""kubernetes-apiservers""}"
2023-08-10 18:47:34,0.2737777777777713
2023-08-10 18:48:34,0.3044444444444404
2023-08-10 18:49:34,0.29044444444444806
2023-08-10 18:50:34,0.31933333333334096
2023-08-10 18:51:34,0.2915555555555531
2023-08-10 18:52:34,0.27777777777777773
2023-08-10 18:53:34,0.3251111111111135
2023-08-10 18:54:34,0.2833333333333333
2023-08-10 18:55:34,0.3364444444444416
2023-08-10 18:56:34,0.259777777777779
2023-08-10 18:57:34,0.2588888888888909
2023-08-10 18:58:34,0.31600000000000567
2023-08-10 18:59:34,0.2864444444444416
2023-08-10 19:00:34,0.30733333333334184
2023-08-10 19:01:34,0.2717777777777782
2023-08-10 19:02:34,0.2573333333333317
2023-08-10 19:03:34,0.31733333333332764
2023-08-10 19:04:34,0.27866666666666584
2023-08-10 19:05:34,0.2977777777777798
2023-08-10 19:06:34,0.24355555555555636
2023-08-10 19:07:34,0.2380000000000008
2023-08-10 19:08:34,0.3337777777777774
