,"{operation=""create""}","{operation=""get""}","{operation=""list""}","{operation=""listWithCount""}","{operation=""update""}"
2023-08-10 18:47:34,0.0239,0.02271460674157304,0.024200000000000006,0.023549999999999998,0.02340192307692306
2023-08-10 18:48:34,,0.02309473684210527,0.0049499999999999995,0.023149999999999997,0.024065333333333327
2023-08-10 18:49:34,0.023333333333333338,0.022286746987951793,0.08750000000000001,0.023400000000000004,0.023558333333333323
2023-08-10 18:50:34,,0.02272045454545454,0.0049499999999999995,0.023049999999999994,0.023867058823529422
2023-08-10 18:51:34,,0.022690909090909057,0.17999999999999983,0.0231,0.02358135593220339
2023-08-10 18:52:34,,0.02288297872340426,0.0049499999999999995,0.0241,0.023240000000000014
2023-08-10 18:53:34,0.020600000000000007,0.022328888888888912,0.08700000000000004,0.02332000000000001,0.023826143790849675
2023-08-10 18:54:34,,0.022346666666666674,0.0049499999999999995,0.02346666666666668,0.023626984126984118
2023-08-10 18:55:34,0.02426666666666667,0.021885714285714283,0.08700000000000004,0.02193333333333336,0.023682993197278922
2023-08-10 18:56:34,0.00495,0.02270500000000003,0.00495,0.023280000000000006,0.02320638297872339
2023-08-10 18:57:34,0.022500000000000013,0.022384615384615378,0.0239,0.02385000000000001,0.02346972477064221
2023-08-10 18:58:34,0.02446666666666667,0.022405194805194786,0.0236,0.023280000000000006,0.023721678321678312
2023-08-10 18:59:34,0.021733333333333327,0.022055421686747005,0.08800000000000004,0.02193333333333335,0.023485964912280714
2023-08-10 19:00:34,0.00495,0.02278292682926827,0.00495,0.02380000000000001,0.02373071895424837
2023-08-10 19:01:34,0.0228,0.022918367346938775,0.00495,0.023633333333333343,0.023492035398230086
2023-08-10 19:02:34,0.024200000000000006,0.022883720930232523,0.00495,0.02397777777777779,0.024001574803149635
2023-08-10 19:03:34,0.00495,0.022501234567901245,0.00495,0.02336000000000001,0.023682608695652165
2023-08-10 19:04:34,0.02380000000000001,0.023343119266055073,0.00495,0.023771428571428575,0.023791724137931035
2023-08-10 19:05:34,0.00495,0.023497826086956483,0.02380000000000001,0.023149999999999997,0.024001156069364163
2023-08-10 19:06:34,0.023999999999999997,0.023780952380952354,0.00495,0.02380000000000001,0.02491555555555555
2023-08-10 19:07:34,,0.023112328767123273,0.0049499999999999995,0.02311999999999999,0.023892783505154638
2023-08-10 19:08:34,0.023533333333333337,0.022427956989247315,0.17700000000000018,0.02220000000000001,0.02386
