,"{verb=""CONNECT""}","{verb=""DELETE""}","{verb=""GET""}","{verb=""LIST""}","{verb=""PATCH""}","{verb=""POST""}","{verb=""PUT""}","{verb=""WATCH""}"
2023-12-21 07:24:56,0.1111111111111111,0.0,11.133333333333333,0.0,0.8,1.7555555555555555,9.644444444444444,2.977777777777777
2023-12-21 07:25:56,0.13333333333333333,0.0,56.04444444444445,3.9111111111111105,105.5111111111111,247.5111111111111,20.0,3.2
2023-12-21 07:26:56,0.28888888888888886,0.0,69.0,0.4666666666666665,230.06666666666663,286.5777777777777,10.844444444444443,3.1333333333333324
2023-12-21 07:27:56,6.0,0.0,60.26666666666667,0.06666666666666665,242.35555555555553,204.3777777777778,13.222222222222221,2.866666666666667
2023-12-21 07:28:56,0.1111111111111111,0.0,57.75555555555557,0.11111111111111109,206.82222222222222,266.40000000000003,10.977777777777778,2.711111111111111
2023-12-21 07:29:56,0.24444444444444444,0.0,28.199999999999992,3.911111111111111,67.6,83.95555555555556,79.55555555555556,2.9333333333333327
2023-12-21 07:30:56,0.15555555555555553,0.0,19.22222222222222,0.0,9.866666666666667,2.688888888888889,36.55555555555556,5.733333333333333
2023-12-21 07:31:56,11.288888888888888,0.0,16.977777777777778,0.11111111111111109,8.977777777777778,1.6666666666666665,10.488888888888887,4.822222222222222
2023-12-21 07:32:56,1.8444444444444443,0.0,15.755555555555553,0.0,10.177777777777777,1.1333333333333333,10.466666666666667,4.444444444444445
2023-12-21 07:33:56,0.1555762990620972,0.0,14.646397297417433,0.022225185580299598,7.000933457794373,1.6002133617815708,10.46806240832111,4.3783615593190195
2023-12-21 07:34:56,0.1111111111111111,0.0,11.799999999999997,0.06666666666666665,1.0666666666666667,1.911111111111111,10.11111111111111,3.711111111111111
2023-12-21 07:35:56,0.15555555555555553,0.0,11.666666666666664,7.977777777777777,1.7777777777777775,2.3777777777777778,10.02222222222222,3.9333333333333322
2023-12-21 07:36:56,18.777777777777775,0.0,12.111111111111109,0.06666666666666665,2.2444444444444445,1.7111111111111108,9.888888888888888,2.911111111111111
2023-12-21 07:37:56,18.844444444444445,0.0,13.599999999999996,0.04444444444444444,4.0,2.8444444444444446,10.555555555555554,2.9777777777777774
2023-12-21 07:38:56,32.044444444444444,0.0,12.71111111111111,0.02222222222222222,3.4,26.377777777777776,10.977777777777778,3.5555555555555554
2023-12-21 07:39:56,0.19999999999999998,0.0,12.022222222222219,0.02222222222222222,1.3777777777777778,1.3777777777777775,10.333333333333334,3.8222222222222215
2023-12-21 07:40:56,0.08888888888888888,0.0,12.422222222222219,0.06666666666666665,1.911111111111111,2.4888888888888885,10.533333333333333,3.6888888888888887
2023-12-21 07:41:56,0.17777777777777776,0.0,12.377777777777775,0.04444444444444444,1.6666666666666665,1.6666666666666665,10.577777777777778,3.4666666666666672
2023-12-21 07:42:56,0.2222222222222222,0.0,12.555555555555554,0.0,3.777777777777778,1.3777777777777778,10.711111111111109,3.2888888888888888
2023-12-21 07:43:56,0.1111111111111111,0.0,12.511111111111111,0.04444444444444444,3.333333333333333,1.2666666666666666,15.822222222222221,3.844444444444444
2023-12-21 07:44:56,3.111111111111111,0.0,12.511111111111108,0.0,1.3555555555555554,1.422222222222222,14.688888888888886,3.5555555555555554
2023-12-21 07:45:56,0.1111111111111111,0.0,13.53333333333333,0.35555555555555546,1.4222222222222218,1.7555555555555555,7.644444444444444,3.9999999999999996
2023-12-21 07:46:56,0.9111111111111111,0.0,9.577777777777776,0.04444444444444444,1.2888888888888888,1.2666666666666666,7.555555555555555,3.777777777777777
2023-12-21 07:47:56,0.2222222222222222,0.0,10.888888888888888,0.04444444444444444,1.4,1.8444444444444443,7.688888888888888,4.355555555555554
2023-12-21 07:48:56,6.155555555555555,0.0,9.644444444444442,0.0,3.2444444444444445,1.0666666666666664,7.8,3.3555555555555556
2023-12-21 07:49:56,0.1111111111111111,0.0,13.377777777777775,0.46666666666666656,1.7333333333333332,1.533333333333333,8.022222222222222,4.2
2023-12-21 07:50:56,0.26666666666666666,0.0,9.399999999999999,0.0,0.6444444444444444,1.7999999999999998,7.977777777777777,4.0
2023-12-21 07:51:56,2.511111111111111,0.0,9.866666666666665,0.0,0.9777777777777779,1.7555555555555553,8.044444444444444,4.311111111111111
2023-12-21 07:52:56,0.17777777777777776,0.0,10.266666666666664,0.06666666666666665,1.1777777777777778,1.1111111111111112,8.266666666666667,4.0666666666666655
2023-12-21 07:53:56,4.266666666666667,0.0,10.355555555555554,0.0,3.444444444444444,0.9777777777777776,8.444444444444445,3.9999999999999996
2023-12-21 07:54:56,33.44444444444444,0.0,11.577777777777774,0.3999999999999999,1.1999999999999997,1.0,8.577777777777778,3.9111111111111105
2023-12-21 07:55:56,21.488888888888887,0.0,10.244444444444442,0.04444444444444444,0.5333333333333332,1.6222222222222222,8.177777777777777,4.355555555555555
2023-12-21 07:56:56,29.288888888888888,0.0,13.555555555555552,0.39999999999999986,1.5111111111111108,1.9555555555555553,7.844444444444444,4.066666666666666
2023-12-21 07:57:56,0.1111111111111111,0.0,11.0,0.0,0.9999999999999999,1.1777777777777778,7.866666666666666,3.5999999999999996
2023-12-21 07:58:56,0.13333333333333333,0.0,9.799999999999997,0.06666666666666665,3.088888888888889,2.511111111111111,7.7555555555555555,3.6222222222222213
2023-12-21 07:59:56,28.333333333333332,0.0,9.533333333333331,0.02222222222222222,0.9111111111111111,3.066666666666667,7.733333333333333,4.266666666666667
2023-12-21 08:00:56,24.577777777777776,0.0,9.399999999999999,0.0,0.6,3.5777777777777775,7.688888888888888,5.11111111111111
2023-12-21 08:01:56,0.2,0.0,17.11111111111111,0.7555555555555553,1.9555555555555553,2.355555555555555,7.622222222222222,3.8
2023-12-21 08:02:56,0.17777777777777776,0.0,9.444444444444443,0.0,0.4444444444444444,2.3555555555555556,7.7555555555555555,4.177777777777777
2023-12-21 08:03:56,0.17777777777777776,0.0,13.64444444444444,0.35555555555555546,3.2888888888888888,7.266666666666666,7.9111111111111105,3.8888888888888884
2023-12-21 08:04:56,0.17777777777777776,0.0,10.02222222222222,0.06666666666666665,0.9111111111111111,9.933333333333334,7.888888888888888,3.688888888888888
2023-12-21 08:05:56,2.5777777777777775,0.0,9.466666666666663,0.0,0.39999999999999997,15.755555555555555,7.622222222222222,4.71111111111111
2023-12-21 08:06:56,4.488888888888889,0.0,8.999999999999998,0.0,0.3555555555555555,1.6666666666666667,7.066666666666666,3.8666666666666663
2023-12-21 08:07:56,0.24444444444444446,0.0,10.11111111111111,0.06666666666666665,0.28888888888888886,1.0444444444444443,8.577777777777778,4.51111111111111
2023-12-21 08:08:56,0.13333333333333333,0.0,9.288888888888886,0.0,2.4,1.3111111111111111,12.577777777777778,3.7777777777777777
2023-12-21 08:09:56,0.19999999999999998,0.0,8.955555555555554,0.0,0.6444444444444444,18.799999999999997,8.066666666666666,3.8666666666666654
2023-12-21 08:10:56,10.333333333333332,0.0,11.666666666666663,0.4222222222222221,0.5555555555555555,26.42222222222222,7.466666666666667,4.133333333333332
2023-12-21 08:11:56,0.2222222222222222,0.0,8.888888888888888,0.0,0.04444444444444444,2.444444444444444,6.977777777777777,4.066666666666666
2023-12-21 08:12:56,0.8222222222222222,0.0,9.066666666666665,0.0,0.0,1.1999999999999997,7.155555555555555,4.022222222222222
2023-12-21 08:13:56,0.15555555555555553,0.0,8.888888888888886,0.04444444444444444,1.8888888888888888,3.1111111111111107,6.977777777777777,4.3999999999999995
2023-12-21 08:14:56,1.4444444444444442,0.0,9.399999999999999,0.0,0.7333333333333333,10.177777777777779,7.377777777777777,3.488888888888889
2023-12-21 08:15:56,0.1111111111111111,0.0,9.466666666666665,0.0,0.1111111111111111,10.355555555555554,7.71111111111111,4.088888888888889
2023-12-21 08:16:56,0.1111111111111111,0.0,9.711111111111109,0.04444444444444444,0.06666666666666667,17.466666666666665,8.11111111111111,4.022222222222221
2023-12-21 08:17:56,7.644444444444444,0.0,10.733333333333333,0.0,0.02222222222222222,7.288888888888888,8.044444444444444,3.3777777777777773
2023-12-21 08:18:56,0.15555555555555553,0.0,9.777777777777775,0.0,1.7555555555555555,1.7555555555555555,7.977777777777777,3.7111111111111104
2023-12-21 08:19:56,0.2,0.0,9.888888888888888,0.11111111111111109,0.7333333333333333,0.9333333333333333,7.9111111111111105,4.0666666666666655
2023-12-21 08:20:56,2.755555555555555,0.0,9.577777777777776,0.02222222222222222,0.13333333333333333,1.0888888888888888,7.977777777777777,3.999999999999999
2023-12-21 08:21:56,0.26666666666666666,0.0,9.555555555555554,0.0,0.02222222222222222,1.9999999999999998,8.066666666666666,4.044444444444444
2023-12-21 08:22:56,16.844444444444445,0.0,10.51111111111111,0.04444444444444444,0.04444444444444444,1.333333333333333,8.555555555555554,4.444444444444444
2023-12-21 08:23:56,22.133333333333333,0.0,10.755555555555553,0.02222222222222222,1.5333333333333334,1.311111111111111,8.577777777777778,3.866666666666666
2023-12-21 08:24:56,4.333333333333333,0.0,10.444444444444441,0.04444444444444444,0.9111111111111111,1.1555555555555554,8.555555555555554,3.9333333333333336
2023-12-21 08:25:56,0.2,0.0,10.311111111111108,4.666666666666666,0.1111111111111111,1.0888888888888888,8.71111111111111,3.7555555555555546
2023-12-21 08:26:56,0.15555555555555553,0.0,10.688888888888886,0.0,0.02222222222222222,2.2222222222222223,8.755555555555555,3.933333333333333
2023-12-21 08:27:56,0.06666666666666667,0.0,11.31111111111111,0.0,0.04444444444444444,1.4888888888888887,8.666666666666666,4.422222222222222
