,"{verb=""CONNECT""}","{verb=""GET""}","{verb=""LIST""}","{verb=""PATCH""}","{verb=""POST""}","{verb=""PUT""}"
2023-12-21 00:02:23,0.09891666666666668,0.0495,0.04950000000000001,0.0495,0.049499999999999995,0.049499999999999995
2023-12-21 00:03:23,0.0995,0.04950000000000001,0.04950000000000001,0.16099999999999967,0.0495,0.0495
2023-12-21 00:04:23,0.0995,0.0495,0.3619999999999998,0.0495,0.0495,0.04950000000000001
2023-12-21 00:05:23,0.36236363636363617,0.04968679245283019,0.049499999999999995,0.08118461538461484,0.07082386363636364,0.049718803128187695
2023-12-21 00:06:23,0.1941081081081084,0.04985327455919396,0.04950000000000001,0.06961111111111076,0.0919666666666665,0.04987343912591051
2023-12-21 00:07:23,0.0495,0.04958839285714285,0.356,0.04970396877033181,0.04999020931802837,0.04968574108818011
2023-12-21 00:08:23,0.09941666666666667,0.049636176066024766,0.04950000000000001,0.04967394578313253,0.060801587301587745,0.049725924235508895
2023-12-21 00:09:23,0.32503225806451574,0.04974565756823821,0.04950000000000001,0.057989361702127734,0.06701249999999993,0.04952498738011105
2023-12-21 00:10:23,0.0495,0.04953525641025642,14.749999999999998,0.04986798828564992,0.06258620689655257,0.04984957627118644
2023-12-21 00:11:23,0.09920000000000001,0.049734227129337547,0.04950000000000001,0.07986904761904734,0.22290196078431568,0.04974657534246575
2023-12-21 00:12:23,0.19499999999999998,0.049690824980724746,0.04950000000000001,0.0498306171520171,0.04996250598945856,1.3562500000000028
2023-12-21 00:13:23,0.24399999999999666,0.04977073837739289,1.2249999999999999,0.04962645985401459,0.07864655172413798,0.049580487804878046
2023-12-21 00:14:23,0.38104000000000005,0.04950000000000001,0.04950000000000001,0.04964820359281438,0.0495,0.04956865464632455
2023-12-21 00:15:23,0.19949199288256228,0.04953810623556583,0.04950000000000001,0.0495,0.04950000000000001,0.049499999999999995
2023-12-21 00:16:23,0.19915166261151665,0.0495,0.04950000000000001,0.04950000000000001,0.0495,0.04975714285714287
2023-12-21 00:17:23,0.19918870431893687,0.0495,0.19700000000000004,0.0495,0.0495,0.049499999999999995
2023-12-21 00:18:23,0.0495,0.0495,,0.09200000000000004,0.04950000000000001,0.053624999999999784
2023-12-21 00:19:23,0.09875,0.0495,0.04950000000000001,0.0495,0.0495,0.04950000000000001
2023-12-21 00:20:23,0.09941666666666667,0.04960312499999999,0.04950000000000001,0.04950000000000001,0.0495,0.0495
2023-12-21 00:21:23,0.099375,0.0495,0.04950000000000001,0.04950000000000001,0.0495,0.0495
2023-12-21 00:22:23,0.38857894736842113,0.0495,0.04950000000000001,0.04950000000000001,0.0495,0.0495
2023-12-21 00:23:23,0.18828571428571436,0.0495,0.7880000000000001,0.0495,0.0495,0.0495
2023-12-21 00:24:23,0.19038461538461543,0.0495,,0.049499999999999995,0.0495,0.0495
2023-12-21 00:25:23,0.0995,0.0495,0.04950000000000001,0.049499999999999995,0.0495,0.0495
2023-12-21 00:26:23,0.3919800000000001,0.0495,,0.04950000000000001,0.049499999999999995,0.0495
2023-12-21 00:27:23,0.09833333333333333,0.0495,0.04950000000000001,0.0495,0.0495,0.04964022662889519
2023-12-21 00:28:23,0.38894117647058823,0.04953807692307693,0.04950000000000001,0.0495,0.049499999999999995,0.049780453257790375
2023-12-21 00:29:23,0.19928398791540786,0.04950000000000001,0.36600000000000005,0.0495,0.049499999999999995,0.0495
2023-12-21 00:30:23,0.09700000000000003,0.0495,,0.04950000000000001,0.04950000000000001,0.04963342318059301
